SquareFootage,Bedrooms,Location,Price
1207,5,Urban,122950000
932,4,Urban,95400000
1413,4,Suburb,141500000
905,3,Suburb,90650000
1061,5,Rural,106350000
1293,3,Suburb,129450000
2274,5,Rural,227650000
1089,5,Rural,109150000
2668,5,Urban,269050000
2137,2,Rural,213800000
2932,5,Urban,295450000
2238,2,Rural,223900000
2152,4,Urban,217400000
844,4,Suburb,84600000
1614,2,Urban,163500000
1264,4,Suburb,126600000
999,4,Urban,102100000
1128,3,Suburb,112950000
2707,2,Suburb,270800000
1597,2,Suburb,159800000
1501,2,Rural,150200000
2821,3,Suburb,282250000
2724,2,Urban,274500000
2201,4,Suburb,220300000
2919,5,Suburb,292150000
2237,3,Urban,225850000
926,3,Suburb,92750000
2310,2,Urban,233100000
2420,5,Suburb,242250000
1281,5,Urban,130350000
2135,5,Urban,215750000
1082,4,Suburb,108400000
2921,5,Suburb,292350000
2844,2,Suburb,284500000
1038,4,Suburb,104000000
2220,5,Suburb,222250000
1140,2,Suburb,114100000
1691,4,Rural,169300000
2286,4,Suburb,228800000
1261,5,Rural,126350000
2116,4,Rural,211800000
1597,3,Rural,159850000
1532,2,Suburb,153300000
961,5,Urban,98350000
2278,2,Urban,229900000
1809,2,Urban,183000000
931,3,Suburb,93250000
2657,4,Urban,267900000
2967,3,Urban,298850000
2715,3,Suburb,271650000
2042,4,Suburb,204400000
1471,5,Rural,147350000
1304,2,Suburb,130500000
2956,5,Urban,297850000
2061,5,Suburb,206350000
1092,3,Suburb,109350000
2810,4,Urban,283200000
1627,4,Urban,164900000
986,2,Suburb,98700000
1859,4,Suburb,186100000
2258,5,Suburb,226050000
2442,4,Urban,246400000
1831,4,Rural,183300000
2001,5,Suburb,200350000
2888,2,Suburb,288900000
2960,2,Suburb,296100000
1653,5,Rural,165550000
2925,4,Suburb,292700000
1518,4,Rural,152000000
2646,2,Suburb,264700000
1677,2,Urban,169800000
1201,2,Rural,120200000
863,3,Urban,88450000
2248,2,Suburb,224900000
1172,4,Urban,119400000
1105,2,Rural,110600000
1731,4,Suburb,173300000
2790,4,Urban,281200000
2215,4,Rural,221700000
1161,2,Rural,116200000
2087,2,Rural,208800000
1515,5,Urban,153750000
2445,2,Rural,244600000
1342,2,Suburb,134300000
2347,2,Suburb,234800000
2462,3,Rural,246350000
1451,2,Rural,145200000
1850,3,Suburb,185150000
1869,4,Suburb,187100000
1446,4,Rural,144800000
2652,4,Suburb,265400000
1881,4,Rural,188300000
1748,3,Urban,176950000
1760,3,Rural,176150000
2896,4,Rural,289800000
1602,2,Urban,162300000
2480,4,Rural,248200000
2407,4,Rural,240900000
2202,3,Urban,222350000
2857,4,Suburb,285900000
1525,3,Suburb,152650000
2204,5,Suburb,220650000
1002,3,Suburb,100350000
1741,4,Suburb,174300000
1388,2,Urban,140900000
1370,3,Urban,139150000
995,3,Rural,99650000
2145,3,Suburb,214650000
1217,4,Urban,123900000
2442,4,Urban,246400000
2165,3,Suburb,216650000
808,2,Urban,82900000
1331,4,Rural,133300000
948,2,Rural,94900000
2352,5,Suburb,235450000
1835,2,Suburb,183600000
1275,4,Suburb,127700000
2417,3,Rural,241850000
2779,5,Urban,280150000
1876,2,Rural,187700000
1005,3,Suburb,100650000
1544,5,Urban,156650000
1712,2,Rural,171300000
853,3,Suburb,85450000
2403,5,Suburb,240550000
2626,4,Urban,264800000
1143,2,Rural,114400000
1992,2,Urban,201300000
2732,5,Urban,275450000
1984,2,Rural,198500000
1502,3,Rural,150350000
2110,2,Rural,211100000
2698,2,Urban,271900000
998,3,Urban,101950000
1188,3,Rural,118950000
1273,4,Rural,127500000
2204,3,Urban,222550000
1564,2,Rural,156500000
2454,5,Suburb,245650000
1391,2,Rural,139200000
2648,4,Suburb,265000000
1895,5,Suburb,189750000
1781,4,Urban,180300000
967,2,Urban,98800000
1083,3,Urban,110450000
1998,5,Rural,200050000
2043,2,Urban,206400000
1690,5,Rural,169250000
2981,4,Urban,300300000
2454,2,Suburb,245500000
921,5,Urban,94350000
1632,2,Suburb,163300000
2722,2,Rural,272300000
1821,4,Urban,184300000
2793,4,Urban,281500000
1694,4,Suburb,169600000
2315,3,Urban,233650000
1088,5,Rural,109050000
1876,4,Suburb,187800000
2171,3,Rural,217250000
1874,3,Rural,187550000
1638,5,Suburb,164050000
839,5,Rural,84150000
978,4,Urban,100000000
982,3,Rural,98350000
2559,5,Urban,258150000
1987,5,Suburb,198950000
2569,5,Urban,259150000
2200,5,Rural,220250000
1504,3,Urban,152550000
1296,2,Rural,129700000
1396,5,Urban,141850000
1273,3,Suburb,127450000
1484,5,Suburb,148650000
1860,3,Urban,188150000
2422,4,Suburb,242400000
2464,2,Urban,248500000
1118,3,Rural,111950000
2235,3,Urban,225650000
2494,3,Rural,249550000
2788,5,Urban,281050000
1028,4,Rural,103000000
1528,5,Suburb,153050000
2087,4,Urban,210900000
2310,2,Suburb,231100000
1360,5,Suburb,136250000
2175,3,Rural,217650000
2265,2,Suburb,226600000
824,5,Rural,82650000
1954,4,Suburb,195600000
1169,5,Suburb,117150000
2259,5,Urban,228150000
1811,3,Urban,183250000
1410,3,Rural,141150000
2175,2,Suburb,217600000
2625,3,Suburb,262650000
2835,5,Urban,285750000
2020,5,Rural,202250000
2956,4,Urban,297800000
2683,5,Suburb,268550000
2746,2,Rural,274700000
1519,2,Suburb,152000000
1905,3,Urban,192650000
2360,4,Rural,236200000
2720,5,Urban,274250000
1435,3,Suburb,143650000
1972,5,Suburb,197450000
2553,2,Urban,257400000
2726,2,Suburb,272700000
1155,4,Urban,117700000
2858,5,Urban,288050000
2239,5,Rural,224150000
2394,2,Suburb,239500000
2475,4,Suburb,247700000
2670,3,Urban,269150000
1945,4,Rural,194700000
2912,3,Urban,293350000
924,3,Suburb,92550000
1111,2,Rural,111200000
1574,3,Rural,157550000
2273,5,Urban,229550000
2631,2,Urban,265200000
1493,4,Rural,149500000
1982,4,Suburb,198400000
2176,3,Suburb,217750000
2643,5,Rural,264550000
1789,4,Urban,181100000
2552,3,Urban,257350000
2516,4,Suburb,251800000
2426,5,Suburb,242850000
1689,3,Rural,169050000
2178,5,Suburb,218050000
1288,3,Suburb,128950000
979,5,Urban,100150000
2242,4,Urban,226400000
2507,4,Suburb,250900000
2067,5,Urban,208950000
1031,4,Urban,105300000
2612,4,Urban,263400000
2412,3,Suburb,241350000
2126,5,Urban,214850000
1130,3,Suburb,113150000
1360,4,Suburb,136200000
1047,4,Rural,104900000
1082,2,Rural,108300000
2110,5,Rural,211250000
1739,5,Suburb,174150000
2879,3,Rural,288050000
2323,5,Urban,234550000
1329,3,Rural,133050000
1180,4,Suburb,118200000
862,2,Urban,88300000
927,4,Urban,94900000
2351,3,Urban,237250000
1094,3,Rural,109550000
978,2,Rural,97900000
1028,4,Rural,103000000
1682,5,Rural,168450000
1193,2,Urban,121400000
871,5,Suburb,87350000
1117,4,Rural,111900000
1394,2,Suburb,139500000
1178,4,Urban,120000000
1706,4,Suburb,170800000
935,5,Suburb,93750000
2201,5,Rural,220350000
1942,5,Rural,194450000
1705,4,Urban,172700000
1329,3,Rural,133050000
1322,4,Suburb,132400000
1186,3,Suburb,118750000
1372,2,Suburb,137300000
1443,5,Suburb,144550000
2092,5,Rural,209450000
1346,4,Urban,136800000
2309,3,Rural,231050000
2386,2,Suburb,238700000
1354,4,Urban,137600000
2563,2,Urban,258400000
2958,3,Suburb,295950000
2374,5,Suburb,237650000
1423,5,Rural,142550000
2788,3,Urban,280950000
1743,5,Urban,176550000
1272,4,Rural,127400000
2386,3,Suburb,238750000
1793,5,Urban,181550000
1921,3,Rural,192250000
2234,2,Urban,225500000
969,4,Rural,97100000
1813,4,Urban,183500000
855,4,Suburb,85700000
2556,5,Suburb,255850000
1457,2,Urban,147800000
1756,5,Urban,177850000
1059,5,Urban,108150000
1440,3,Rural,144150000
1203,4,Suburb,120500000
1594,5,Rural,159650000
2361,4,Suburb,236300000
1983,2,Suburb,198400000
1513,2,Rural,151400000
2196,4,Suburb,219800000
2757,4,Suburb,275900000
2893,2,Urban,291400000
2552,2,Rural,255300000
1703,5,Rural,170550000
2902,2,Suburb,290300000
1901,5,Rural,190350000
2494,2,Suburb,249500000
1655,5,Suburb,165750000
2095,3,Rural,209650000
1459,3,Suburb,146050000
910,5,Urban,93250000
1838,4,Rural,184000000
2925,3,Rural,292650000
1300,2,Suburb,130100000
1217,4,Rural,121900000
2663,2,Rural,266400000
1074,3,Urban,109550000
2020,2,Urban,204100000
2554,5,Rural,255650000
2568,4,Suburb,257000000
1933,3,Urban,195450000
2342,4,Urban,236400000
2767,5,Urban,278950000
1598,3,Suburb,159950000
2763,2,Rural,276400000
2996,4,Rural,299800000
1568,3,Urban,158950000
2284,3,Rural,228550000
938,5,Urban,96050000
1660,3,Urban,168150000
2659,3,Suburb,266050000
1134,5,Suburb,113650000
2658,2,Urban,267900000
2007,2,Suburb,200800000
1724,3,Suburb,172550000
1780,2,Suburb,178100000
2085,5,Rural,208750000
2133,2,Rural,213400000
1143,3,Suburb,114450000
1456,5,Rural,145850000
2596,2,Urban,261700000
2649,4,Urban,267100000
1060,4,Suburb,106200000
2185,5,Suburb,218750000
968,2,Rural,96900000
1459,3,Suburb,146050000
999,4,Suburb,100100000
2208,2,Urban,222900000
1381,2,Urban,140200000
1365,3,Rural,136650000
827,3,Rural,82850000
2698,2,Rural,269900000
1431,3,Suburb,143250000
2425,5,Suburb,242750000
2836,4,Suburb,283800000
2110,4,Suburb,211200000
2565,2,Urban,258600000
1606,2,Rural,160700000
2874,3,Rural,287550000
1940,4,Urban,196200000
888,3,Urban,90950000
2558,2,Suburb,255900000
921,2,Rural,92200000
2717,2,Rural,271800000
1665,2,Urban,168600000
832,2,Rural,83300000
1402,2,Urban,142300000
1495,5,Rural,149750000
1324,5,Urban,134650000
1847,3,Suburb,184850000
2148,5,Rural,215050000
2881,3,Suburb,288250000
1046,3,Urban,106750000
2896,5,Rural,289850000
2762,4,Rural,276400000
2193,3,Suburb,219450000
2707,2,Suburb,270800000
2823,3,Urban,284450000
1537,3,Suburb,153850000
2768,4,Rural,277000000
2236,2,Rural,223700000
1163,4,Rural,116500000
1781,4,Rural,178300000
2102,4,Suburb,210400000
1026,3,Suburb,102750000
2066,2,Urban,208700000
2857,2,Suburb,285800000
2215,4,Urban,223700000
2895,5,Suburb,289750000
2447,2,Suburb,244800000
956,2,Rural,95700000
2873,4,Suburb,287500000
2501,3,Urban,252250000
1560,4,Rural,156200000
1573,5,Suburb,157550000
2352,5,Rural,235450000
1757,4,Rural,175900000
1053,5,Rural,105550000
2369,3,Urban,239050000
917,3,Urban,93850000
1349,3,Suburb,135050000
1710,5,Rural,171250000
1669,3,Suburb,167050000
1607,4,Urban,162900000
2472,3,Rural,247350000
1620,5,Urban,164250000
2581,2,Rural,258200000
2021,5,Rural,202350000
2401,4,Rural,240300000
1679,4,Suburb,168100000
1792,5,Urban,181450000
800,3,Urban,82150000
966,3,Urban,98750000
2863,2,Rural,286400000
911,3,Suburb,91250000
1925,4,Suburb,192700000
2229,3,Suburb,223050000
2805,5,Suburb,280750000
2843,5,Rural,284550000
1306,2,Rural,130700000
2434,4,Suburb,243600000
1470,5,Suburb,147250000
2490,4,Urban,251200000
1764,3,Rural,176550000
1080,2,Suburb,108100000
1150,2,Rural,115100000
2749,3,Urban,277050000
2766,5,Suburb,276850000
2347,4,Rural,234900000
2106,4,Rural,210800000
2764,4,Rural,276600000
1527,5,Rural,152950000
1622,3,Rural,162350000
2237,4,Rural,223900000
2861,5,Urban,288350000
1879,4,Rural,188100000
998,5,Urban,102050000
2683,3,Urban,270450000
1477,4,Rural,147900000
2264,3,Suburb,226550000
877,2,Rural,87800000
2959,5,Urban,298150000
1334,2,Rural,133500000
2198,3,Rural,219950000
1965,3,Rural,196650000
2020,3,Urban,204150000
1589,4,Urban,161100000
2363,4,Urban,238500000
2122,3,Suburb,212350000
1899,3,Suburb,190050000
2947,4,Suburb,294900000
2302,4,Suburb,230400000
2291,5,Rural,229350000
2459,3,Suburb,246050000
2700,4,Suburb,270200000
2115,4,Suburb,211700000
924,2,Rural,92500000
1318,3,Suburb,131950000
2870,3,Suburb,287150000
961,4,Suburb,96300000
1681,2,Urban,170200000
1844,5,Suburb,184650000
2587,3,Suburb,258850000
2661,5,Suburb,266350000
1282,3,Rural,128350000
2325,4,Suburb,232700000
2766,5,Suburb,276850000
1673,3,Urban,169450000
2376,5,Urban,239850000
941,4,Rural,94300000
2679,2,Rural,268000000
1803,2,Suburb,180400000
2954,5,Urban,297650000
2814,5,Rural,281650000
1328,5,Rural,133050000
1768,3,Urban,178950000
2572,4,Suburb,257400000
1604,5,Urban,162650000
2134,2,Suburb,213500000
1467,3,Suburb,146850000
1184,5,Urban,120650000
2408,3,Suburb,240950000
812,5,Rural,81450000
2107,5,Urban,212950000
2855,3,Rural,285650000
871,4,Suburb,87300000
2945,4,Suburb,294700000
2934,2,Urban,295500000
2665,4,Urban,268700000
900,4,Suburb,90200000
1080,3,Urban,110150000
1682,3,Suburb,168350000
2112,2,Rural,211300000
1408,5,Urban,143050000
1249,3,Rural,125050000
2084,3,Urban,210550000
2335,3,Rural,233650000
920,4,Suburb,92200000
1875,3,Suburb,187650000
1117,2,Suburb,111800000
1501,2,Suburb,150200000
1816,3,Urban,183750000
820,5,Rural,82250000
2538,3,Urban,255950000
1695,2,Urban,171600000
1982,5,Suburb,198450000
2873,4,Urban,289500000
865,3,Rural,86650000
1062,2,Urban,108300000
1271,4,Rural,127300000
1142,2,Suburb,114300000
1517,4,Suburb,151900000
2494,2,Urban,251500000
2038,2,Rural,203900000
2825,4,Suburb,282700000
1855,3,Suburb,185650000
814,2,Urban,83500000
2669,5,Rural,267150000
816,3,Suburb,81750000
2579,5,Suburb,258150000
2749,2,Rural,275000000
880,4,Urban,90200000
1818,3,Urban,183950000
1579,4,Suburb,158100000
2624,4,Suburb,262600000
2930,5,Urban,295250000
1124,5,Urban,114650000
2898,3,Suburb,289950000
1850,3,Rural,185150000
1476,3,Rural,147750000
2829,5,Suburb,283150000
2811,5,Suburb,281350000
1592,4,Suburb,159400000
1994,4,Suburb,199600000
2964,4,Urban,298600000
1704,3,Rural,170550000
1301,2,Rural,130200000
1598,5,Rural,160050000
1923,3,Urban,194450000
1942,5,Suburb,194450000
2916,2,Rural,291700000
1020,5,Rural,102250000
1730,5,Urban,175250000
1685,5,Suburb,168750000
1061,4,Suburb,106300000
2071,2,Suburb,207200000
1597,3,Rural,159850000
2080,3,Urban,210150000
1216,3,Rural,121750000
2900,2,Urban,292100000
2587,5,Urban,260950000
837,3,Rural,83850000
1645,2,Urban,166600000
1697,4,Urban,171900000
852,2,Urban,87300000
1405,4,Suburb,140700000
1251,2,Suburb,125200000
1260,4,Suburb,126200000
1574,3,Suburb,157550000
2658,2,Rural,265900000
1960,4,Rural,196200000
2195,5,Rural,219750000
1860,3,Suburb,186150000
2477,3,Rural,247850000
2082,4,Suburb,208400000
2146,4,Suburb,214800000
2688,2,Urban,270900000
1284,4,Urban,130600000
891,4,Suburb,89300000
1987,5,Urban,200950000
2158,3,Urban,217950000
2737,4,Urban,275900000
2509,4,Urban,253100000
2930,5,Rural,293250000
2789,4,Urban,281100000
977,5,Suburb,97950000
1049,3,Urban,107050000
1564,3,Urban,158550000
890,5,Rural,89250000
1138,5,Rural,114050000
2461,3,Rural,246250000
2672,3,Urban,269350000
968,5,Suburb,97050000
1579,2,Rural,158000000
969,3,Urban,99050000
937,3,Urban,95850000
1318,5,Urban,134050000
2221,5,Rural,222350000
1959,5,Urban,198150000
1508,2,Rural,150900000
2090,5,Urban,211250000
2835,2,Suburb,283600000
906,5,Suburb,90850000
2985,5,Urban,300750000
2894,2,Rural,289500000
2812,4,Urban,283400000
2488,3,Suburb,248950000
805,5,Urban,82750000
1322,4,Rural,132400000
2478,2,Rural,247900000
865,5,Rural,86750000
1297,2,Rural,129800000
2292,2,Suburb,229300000
1800,2,Rural,180100000
2462,4,Rural,246400000
2817,2,Suburb,281800000
2542,3,Rural,254350000
2424,5,Suburb,242650000
1840,5,Rural,184250000
2289,3,Rural,229050000
1162,5,Rural,116450000
2434,3,Rural,243550000
1324,4,Urban,134600000
1630,2,Urban,165100000
2522,4,Rural,252400000
1219,3,Rural,122050000
932,2,Rural,93300000
2861,4,Urban,288300000
1867,2,Rural,186800000
2200,2,Suburb,220100000
2219,4,Urban,224100000
2644,5,Urban,266650000
1429,3,Urban,145050000
1120,4,Rural,112200000
1954,4,Suburb,195600000
2634,5,Urban,265650000
2022,3,Suburb,202350000
1704,4,Suburb,170600000
835,2,Suburb,83600000
2390,3,Rural,239150000
811,5,Rural,81350000
2930,4,Rural,293200000
2231,2,Urban,225200000
2786,3,Urban,280750000
2567,4,Suburb,256900000
2234,3,Urban,225550000
1756,2,Rural,175700000
1512,2,Rural,151300000
2842,3,Rural,284350000
2079,2,Rural,208000000
1040,2,Suburb,104100000
2755,3,Urban,277650000
2812,3,Rural,281350000
1695,5,Suburb,169750000
2275,4,Urban,229700000
1824,5,Suburb,182650000
1400,5,Rural,140250000
1398,5,Rural,140050000
2684,5,Rural,268650000
1942,4,Urban,196400000
1811,3,Rural,181250000
2328,2,Urban,234900000
1903,2,Suburb,190400000
2446,3,Urban,246750000
2500,3,Suburb,250150000
1756,3,Urban,177750000
1018,2,Rural,101900000
1526,5,Rural,152850000
2530,5,Suburb,253250000
2289,5,Urban,231150000
2617,4,Urban,263900000
1317,5,Suburb,131950000
1611,4,Urban,163300000
2905,2,Urban,292600000
2160,4,Suburb,216200000
1613,3,Suburb,161450000
1413,3,Suburb,141450000
1225,2,Urban,124600000
2383,5,Suburb,238550000
2234,2,Suburb,223500000
2611,3,Suburb,261250000
1682,5,Suburb,168450000
2498,3,Rural,249950000
1231,2,Rural,123200000
2200,5,Rural,220250000
1747,2,Suburb,174800000
2188,3,Urban,220950000
2467,5,Rural,246950000
2913,3,Suburb,291450000
1711,5,Rural,171350000
1190,4,Rural,119200000
882,4,Suburb,88400000
1802,3,Suburb,180350000
1280,2,Rural,128100000
1576,4,Suburb,157800000
2554,4,Rural,255600000
2048,5,Rural,205050000
1936,5,Rural,193850000
2335,5,Rural,233750000
2711,3,Urban,273250000
1322,2,Urban,134300000
2732,2,Suburb,273300000
2494,5,Urban,251650000
1541,3,Urban,156250000
1077,5,Suburb,107950000
947,2,Rural,94800000
1577,3,Urban,159850000
1906,5,Urban,192850000
1218,5,Urban,124050000
1956,2,Urban,197700000
1739,3,Rural,174050000
2819,2,Suburb,282000000
2427,3,Urban,244850000
1041,3,Urban,106250000
1798,5,Urban,182050000
2023,2,Urban,204400000
2042,3,Suburb,204350000
2617,4,Rural,261900000
2652,5,Suburb,265450000
1483,2,Urban,150400000
2211,3,Urban,223250000
2032,5,Suburb,203450000
1416,2,Rural,141700000
2827,2,Rural,282800000
2873,5,Rural,287550000
2926,3,Rural,292750000
1811,5,Suburb,181350000
2817,4,Suburb,281900000
927,5,Rural,92950000
1212,2,Suburb,121300000
2984,4,Suburb,298600000
2157,4,Urban,217900000
1370,3,Suburb,137150000
940,5,Suburb,94250000
2739,3,Rural,274050000
850,5,Suburb,85250000
2228,2,Rural,222900000
2160,3,Urban,218150000
1165,2,Urban,118600000
2734,2,Suburb,273500000
2803,4,Suburb,280500000
1057,3,Rural,105850000
844,5,Urban,86650000
1068,3,Rural,106950000
2134,2,Suburb,213500000
1471,4,Urban,149300000
2101,3,Suburb,210250000
2992,4,Urban,301400000
2789,4,Rural,279100000
1034,2,Suburb,103500000
2268,3,Suburb,226950000
2217,3,Urban,223850000
1793,3,Rural,179450000
1074,4,Urban,109600000
1709,5,Urban,173150000
1239,3,Urban,126050000
1886,2,Suburb,188700000
2696,4,Rural,269800000
2550,5,Rural,255250000
1671,3,Rural,167250000
1450,5,Urban,147250000
833,4,Rural,83500000
1666,5,Rural,166850000
1631,4,Suburb,163300000
1910,5,Suburb,191250000
1261,5,Suburb,126350000
2928,4,Urban,295000000
1121,5,Suburb,112350000
1214,2,Rural,121500000
2674,3,Suburb,267550000
2056,5,Urban,207850000
967,5,Suburb,96950000
1973,5,Rural,197550000
2209,3,Suburb,221050000
2632,4,Suburb,263400000
2824,3,Suburb,282550000
2440,5,Urban,246250000
1697,4,Urban,171900000
2909,5,Urban,293150000
1661,4,Urban,168300000
949,5,Urban,97150000
2963,5,Suburb,296550000
1623,4,Suburb,162500000
2912,2,Urban,293300000
2252,3,Urban,227350000
2253,4,Suburb,225500000
1105,3,Rural,110650000
2184,2,Suburb,218500000
2374,2,Urban,239500000
1672,4,Suburb,167400000
968,2,Urban,98900000
2282,2,Suburb,228300000
2403,5,Suburb,240550000
1830,5,Suburb,183250000
2534,2,Rural,253500000
1146,5,Suburb,114850000
1534,2,Suburb,153500000
2076,5,Rural,207850000
1342,2,Suburb,134300000
1154,2,Rural,115500000
1512,3,Rural,151350000
1383,2,Rural,138400000
1310,3,Suburb,131150000
1746,4,Urban,176800000
1998,2,Suburb,199900000
877,2,Urban,89800000
1239,3,Urban,126050000
2575,2,Rural,257600000
2016,5,Rural,201850000
2090,3,Rural,209150000
925,3,Rural,92650000
2538,5,Suburb,254050000
1301,2,Suburb,130200000
1186,4,Urban,120800000
1211,4,Suburb,121300000
